Checkouts,Temp,Humidity,Rain_Intensity,Rain_Total,Hour,DOY,Weekday,Cubs_Game
21,3.6,84,0,9.6,13,99,FRIDAY,X
2,17.8,80,0,343.9,4,273,THURSDAY,X
3,18.4,58,0,83.1,1,181,WEDNESDAY,X
67,19.6,83,0,83.1,9,186,MONDAY,D
52,27.1,68,0,315.6,22,252,THURSDAY,X
105,28.9,33,0,0,20,145,TUESDAY,X
0,6.4,74,0,9.6,3,89,TUESDAY,X
69,30.6,56,0,308.4,20,251,WEDNESDAY,X
0,-13.7,63,0,39.5,1,13,WEDNESDAY,X
6,-6.8,45,0,120.7,14,348,TUESDAY,X
1,20,76,0,83.1,3,183,FRIDAY,X
121,18.2,26,0,23.5,18,129,SUNDAY,D
2,-0.9,92,1.2,30.3,4,63,THURSDAY,X
66,20.3,76,0,353.9,20,278,TUESDAY,X
16,3.2,67,0,127.5,9,358,FRIDAY,X
29,-1.1,68,0,14.7,19,48,WEDNESDAY,X
136,23.2,43,0,83.1,8,182,THURSDAY,X
27,12.7,58,0,391.3,22,287,THURSDAY,X
36,5.2,77,0,70.7,16,336,THURSDAY,X
7,6.7,93,0,14.4,2,9,SATURDAY,X
13,-0.1,66,0,6.3,22,2,SATURDAY,X
211,28.9,66,0,225.2,12,226,SATURDAY,D
91,23.1,66,0,319.2,20,264,TUESDAY,N
58,23.8,50,0,353.9,22,279,WEDNESDAY,X
56,21.5,52,0,376.8,12,285,TUESDAY,X
22,20.4,96,0,80.9,23,174,WEDNESDAY,D
34,23.6,76,0,133.9,22,195,WEDNESDAY,X
6,28.2,80,0,157.4,5,205,SATURDAY,X
146,25.7,74,0,225.2,15,227,SUNDAY,N
4,-5.1,85,0,12.4,6,46,MONDAY,X
49,1,63,0,70.7,10,338,SATURDAY,X
65,24.8,88,0,194.6,9,210,THURSDAY,N
69,22.1,86,0,201.3,8,213,SUNDAY,N
34,1.1,66,0,30,19,95,MONDAY,X
44,8.3,69,0,38.9,15,331,SATURDAY,X
215,24.7,59,0,201.4,14,220,SUNDAY,X
24,-9.2,54,0,120.7,7,349,WEDNESDAY,X
13,9.7,83,0,391.1,23,286,WEDNESDAY,X
4,8.7,61,0,400.8,2,295,FRIDAY,X
188,18.3,71,0,13.2,17,302,FRIDAY,X
6,1.3,92,4.2,89,17,339,SUNDAY,X
51,7.5,94,0,5.5,14,122,SUNDAY,D
18,3.7,81,0,55.8,21,78,FRIDAY,X
0,-1.9,79,0,12.4,3,47,TUESDAY,X
3,19.2,81,0,48.4,5,157,SUNDAY,D
4,23.9,53,0,133.9,2,197,FRIDAY,D
3,2.2,84,0,129.3,20,359,SATURDAY,X
5,9.7,77,0,391.1,0,287,THURSDAY,X
24,21.2,90,0,319.2,5,264,TUESDAY,N
126,31.5,53,0,305.6,17,249,MONDAY,X
2,8.6,78,0,44.8,4,31,SUNDAY,X
51,23.2,72,0,319.2,10,264,TUESDAY,N
15,-4.4,69,0,29,19,61,TUESDAY,X
23,13.2,31,0,55.8,14,77,THURSDAY,X
0,-3.3,74,0,120.4,3,348,TUESDAY,X
3,24.6,86,1.8,309.6,3,252,THURSDAY,X
202,22.1,79,0,80.9,17,176,FRIDAY,X
4,-1.4,62,0,6.3,22,3,SUNDAY,X
20,23.6,58,0,124.9,1,191,SATURDAY,X
7,1.9,66,0,70.7,2,339,SUNDAY,X
17,11.8,47,0,14.7,22,50,FRIDAY,X
95,22.1,67,0,305,20,244,WEDNESDAY,N
168,17,61,0,59,14,164,SUNDAY,X
86,18.6,77,0,20.8,20,147,THURSDAY,X
123,17.3,86,0,346.3,17,274,FRIDAY,X
68,21.4,76,0,48,23,156,SATURDAY,D
215,26.1,50,0,26.4,14,150,SUNDAY,D
14,6.5,73,0,5.4,21,86,SATURDAY,X
65,27.3,64,0,68.9,6,172,MONDAY,N
134,25.8,69,0,201.3,20,215,TUESDAY,N
188,21.7,81,0,80.9,18,176,FRIDAY,X
20,2.9,76,0,33.6,19,65,SATURDAY,X
23,22.4,70,0,59,1,163,SATURDAY,X
16,17,81,0,353.9,5,277,MONDAY,X
12,-0.9,64,0,44.4,20,26,TUESDAY,X
164,19.6,79,0,353.9,18,278,TUESDAY,X
0,1.9,84,0,92.7,2,340,MONDAY,X
309,21,70,0,134,12,198,SATURDAY,D
58,27.6,39,0,0,22,145,TUESDAY,X
22,3.1,59,0,55.8,13,81,MONDAY,X
225,19.1,77,0,68.9,18,169,FRIDAY,D
84,10,67,0,23.5,10,128,SATURDAY,D
125,17.4,49,0,19.4,13,59,SUNDAY,X
21,-4.1,63,0,92.7,10,345,SATURDAY,X
51,25.2,84,0,194.6,10,210,THURSDAY,N
23,7.2,68,0,5.4,20,86,SATURDAY,X
1,9.9,69,0,27.7,3,314,WEDNESDAY,X
73,14.9,77,0,49.1,15,160,WEDNESDAY,X
49,23,67,0,69.8,10,174,WEDNESDAY,D
18,18,74,0,33.6,23,68,TUESDAY,X
1,1.9,78,0,14.7,4,54,TUESDAY,X
89,18.7,54,0,83.1,20,180,TUESDAY,X
6,20,74,0,13.2,6,303,SATURDAY,X
10,-4.5,73,0,120.7,6,348,TUESDAY,X
24,7.9,90,0,20.5,7,121,SATURDAY,X
3,5.8,47,0,55.8,3,78,FRIDAY,X
53,12.4,68,0,26,8,310,SATURDAY,X
43,-0.2,67,0,43.2,12,23,SATURDAY,X
107,27.7,76,0,305.6,8,251,WEDNESDAY,X
47,8.6,71,0,40.1,17,14,THURSDAY,X
49,19.2,99,0,80.9,9,175,THURSDAY,X
21,24,61,0,201.3,2,220,SUNDAY,X
34,-3.4,65,0,92.7,18,343,THURSDAY,X
65,13.9,95,0,12.7,8,112,THURSDAY,X
9,27.1,87,0,201.9,11,225,FRIDAY,D
0,2.6,92,0,130.8,20,360,SUNDAY,X
222,33.9,35,0,69.8,18,172,MONDAY,N
54,11.2,72,0,17.4,19,304,SUNDAY,X
31,-3.3,58,0,92.7,12,345,SATURDAY,X
1,7.8,91,0,12.4,1,123,MONDAY,X
58,22.5,93,0,232.6,6,229,TUESDAY,D
0,1.3,83,0,120.4,1,347,MONDAY,X
83,5.6,94,0,12.8,8,113,FRIDAY,X
10,4.9,80,0,5.4,2,86,SATURDAY,X
46,23.5,68,0,400.2,6,292,TUESDAY,X
1,3.1,89,0,129.3,1,359,SATURDAY,X
34,-0.4,63,0,43.2,14,23,SATURDAY,X
197,23.8,83,0,271.1,17,238,THURSDAY,X
122,22,71,0,80.9,23,176,FRIDAY,X
34,12.9,45,0,55.8,12,82,TUESDAY,X
0,22.1,90,4.8,61.3,3,167,WEDNESDAY,X
51,2.2,84,0,92.7,7,340,MONDAY,X
172,22.6,54,0,316.8,18,255,SUNDAY,X
3,26.2,66,0,194.6,1,210,THURSDAY,N
181,26.7,64,0,305.6,10,249,MONDAY,X
6,10.1,61,0,33.6,23,66,SUNDAY,X
29,25.4,60,0,124.9,23,192,SUNDAY,X
31,16.1,91,0,353.9,0,276,SUNDAY,X
6,26.4,63,0,201.3,1,217,THURSDAY,X
215,21,63,0,48.4,11,157,SUNDAY,D
11,3.3,79,0,7.5,15,98,THURSDAY,X
82,4,85,0,55.8,17,78,FRIDAY,X
14,18.1,66,0,316.8,2,255,SUNDAY,X
16,-4.6,66,0,92.7,23,344,FRIDAY,X
96,22,90,0,83.1,21,186,MONDAY,D
131,21.8,82,0,400.2,16,290,SUNDAY,X
83,28.1,65,0,117.6,21,188,WEDNESDAY,D
0,10.7,89,1.8,19.9,3,125,WEDNESDAY,X
19,-4.5,64,0,42.8,16,20,WEDNESDAY,X
84,26.1,70,0,194.5,16,207,MONDAY,X
81,20.7,89,0,328.4,13,267,FRIDAY,D
12,3.9,63,0,44.4,0,30,SATURDAY,X
4,19.4,60,0,254.9,4,235,MONDAY,X
4,8.1,64,0,27.7,4,317,SATURDAY,X
13,2,86,0,92.7,14,340,MONDAY,X
19,5,56,0,28.7,11,93,SATURDAY,X
34,10.8,73,0,27.7,10,316,FRIDAY,X
5,20.3,72,0,305.6,5,248,SUNDAY,D
60,28.5,71,0,266.1,15,237,WEDNESDAY,X
12,-7,67,0,6.8,11,40,TUESDAY,X
38,11.7,68,0,3.5,12,111,WEDNESDAY,X
71,24.4,53,0,69.8,6,174,WEDNESDAY,D
22,-1.3,43,0,29,16,62,WEDNESDAY,X
13,22.2,85,0,201.3,3,213,SUNDAY,N
46,14.8,92,0,12.7,6,112,THURSDAY,X
1,7.9,81,0,3.5,1,110,TUESDAY,X
10,3.4,60,0,0.6,8,101,SUNDAY,X
141,30.3,60,0,239.3,16,231,THURSDAY,D
2,5.1,67,0,32.4,4,327,TUESDAY,X
12,-6.5,62,0,6.8,12,40,TUESDAY,X
147,19,85,0,53.9,19,161,THURSDAY,X
33,16.9,85,0,353.9,11,277,MONDAY,X
14,0.2,72,0,6.3,10,3,SUNDAY,X
8,4.2,77,0,70.7,5,336,THURSDAY,X
75,11.8,60,0,402.4,16,299,TUESDAY,X
5,4.2,50,0,135.1,23,365,FRIDAY,X
125,12.4,72,0,26,7,309,FRIDAY,X
13,-6.6,58,0,6.8,16,42,THURSDAY,X
32,23.5,56,0,17.4,12,306,TUESDAY,X
19,3.6,53,0,3.5,11,103,TUESDAY,X
40,5.2,89,0,6.8,8,8,FRIDAY,X
5,19.4,78,0,353.9,4,279,WEDNESDAY,X
95,6.9,50,0,3.5,8,105,THURSDAY,N
25,4.6,78,0,92.7,9,341,TUESDAY,X
30,-0.3,71,0,43.2,9,23,SATURDAY,X
89,12.8,69,0,26,14,309,FRIDAY,X
110,10.9,47,0,27.7,11,318,SUNDAY,X
22,22.7,69,0,134,9,199,SUNDAY,D
5,11.2,80,0,135,7,361,MONDAY,X
21,1.3,65,0,135.1,9,364,THURSDAY,X
0,18.9,76,0,17.4,3,306,TUESDAY,X
23,0.9,44,0,19.4,10,57,FRIDAY,X
29,16.5,66,0,400.8,23,293,WEDNESDAY,X
1,-14.7,59,0,41.8,1,19,TUESDAY,X
47,28,80,0,136.5,22,199,SUNDAY,D
18,8.9,66,0,27.7,0,317,SATURDAY,X
115,33.4,63,9.6,189.3,16,206,SUNDAY,X
22,-8.1,51,0,120.8,8,351,FRIDAY,X
0,7,86,0,34.8,4,72,SATURDAY,X
121,21.8,50,0,402.4,14,297,SUNDAY,X
14,8,55,0,27.7,1,318,SUNDAY,X
30,4.4,84,0,92.7,6,341,TUESDAY,X
12,-7.4,41,0,6.8,19,43,FRIDAY,X
8,24.1,85,0,271,4,238,THURSDAY,X
186,21.5,69,0,319.2,13,262,SUNDAY,D
11,8.8,63,0,27.7,1,317,SATURDAY,X
95,17.5,49,0,0,9,143,SUNDAY,X
16,7.1,56,0,32.1,21,323,FRIDAY,X
0,4.6,96,0,55.9,2,84,THURSDAY,X
1,-13.6,42,0,6.8,3,44,SATURDAY,X
26,13.9,64,0,27.7,22,319,MONDAY,X
1,-1.7,77,0,42.8,2,22,FRIDAY,X
115,29.1,76,0,157.4,16,205,SATURDAY,X
3,0.5,71,0.6,32,22,64,FRIDAY,X
12,-7.4,53,0,41.8,21,19,TUESDAY,X
125,14.5,47,0,402.4,15,296,SATURDAY,X
31,11.3,73,0,3.5,21,110,TUESDAY,X
35,4,65,0,3.5,20,103,TUESDAY,X
66,19.5,73,0,26.4,11,152,TUESDAY,N
1,5.5,76,0,5.4,4,86,SATURDAY,X
71,15.9,94,0,353.9,16,276,SUNDAY,X
3,8.6,76,0,13.2,3,302,FRIDAY,X
20,4.8,57,0,127.5,15,357,THURSDAY,X
40,10.1,63,0,402.4,9,299,TUESDAY,X
6,-9.1,42,0,6.8,20,43,FRIDAY,X
20,-2.3,82,0,12.4,12,46,MONDAY,X
12,22.4,92,4.8,159.9,19,205,SATURDAY,X
0,8.8,74,0,391.1,2,287,THURSDAY,X
16,23.7,57,0,305.6,1,249,MONDAY,X
0,8.1,77,0,9.6,1,88,MONDAY,X
62,3.8,84,0,55.8,11,79,SATURDAY,X
11,10,73,0,3.5,23,118,WEDNESDAY,X
27,16.7,66,0.6,400.7,22,293,WEDNESDAY,X
1,-5.4,71,0,42.8,0,21,THURSDAY,X
75,17.9,82,0,353.9,20,277,MONDAY,X
92,20.8,67,0,254.9,23,233,SATURDAY,X
5,23.8,84,0,189.1,3,206,SUNDAY,X
0,-1.3,90,1.2,29.7,3,63,THURSDAY,X
1,12.1,90,5.4,51.6,23,75,TUESDAY,X
84,20.8,79,0,47.9,14,156,SATURDAY,D
38,9.2,57,0,27.7,6,319,MONDAY,X
73,24.6,82,0,201.3,10,218,FRIDAY,X
76,23.7,79,0,117.6,11,188,WEDNESDAY,D
42,6,63,0,6.6,17,7,THURSDAY,X
6,-4.2,84,0.6,94.6,20,345,SATURDAY,X
66,16.3,85,0,47.8,6,155,FRIDAY,D
216,23.7,69,0,319.2,17,264,TUESDAY,N
132,21,67,0,317,7,260,FRIDAY,D
149,23.9,75,0,315.6,7,253,FRIDAY,X
4,28.4,58,0,68.9,1,172,MONDAY,N
22,2.3,56,0,44.4,20,29,FRIDAY,X
17,26,54,0,194.5,0,208,TUESDAY,X
14,19.6,82,0,378.2,12,286,WEDNESDAY,X
90,31.9,36,0,59,20,162,FRIDAY,X
20,-2.2,67,0,43.2,9,24,SUNDAY,X
2,23.8,74,0,201.4,2,221,MONDAY,X
17,12,88,2.4,333,11,272,WEDNESDAY,X
25,0.4,46,0,19.4,9,57,FRIDAY,X
149,21.8,65,0,305.6,15,247,SATURDAY,D
23,11.5,80,0,70.7,22,334,TUESDAY,X
129,19,99,0,80.9,7,175,THURSDAY,X
55,24.5,52,0,26.4,23,150,SUNDAY,D
1,-2,69,0,6.3,3,2,SATURDAY,X
0,-1.7,62,0,135.1,3,362,TUESDAY,X
62,28.3,78,0,157.4,7,205,SATURDAY,X
151,23.1,66,0,68.9,8,168,THURSDAY,X
35,11,83,0,27.7,13,320,TUESDAY,X
8,22,40,0,83.1,1,182,THURSDAY,X
83,16.5,61,0,59,20,164,SUNDAY,X
7,3.2,69,0,33.6,1,66,SUNDAY,X
6,5.6,96,0,56.9,5,84,THURSDAY,X
19,10.7,83,0,70.7,23,334,TUESDAY,X
13,-0.7,32,0,29,14,62,WEDNESDAY,X
59,24.1,72,0,194.5,9,208,TUESDAY,X
6,24.5,73,0,225.2,2,228,MONDAY,X
63,23.5,55,0,133.9,10,197,FRIDAY,D
2,15.9,71,0,33.6,4,68,TUESDAY,X
247,23.3,70,0,124.9,13,192,SUNDAY,X
23,7.2,80,0,34.8,10,70,THURSDAY,X
70,25.7,43,0,319.2,10,263,MONDAY,N
196,19.7,78,0,68.9,16,169,FRIDAY,D
3,22.1,48,0,22.2,4,128,SATURDAY,D
1,4.1,84,0,92.7,3,341,TUESDAY,X
32,12.9,84,0,17.4,8,304,SUNDAY,X
69,22.1,68,0,254.9,21,233,SATURDAY,X
1,4.6,74,0,44.4,4,30,SATURDAY,X
1,17.2,77,0,353.9,4,277,MONDAY,X
82,31.1,38,0,68.9,20,171,SUNDAY,N
10,12.9,68,0,402.4,2,297,SUNDAY,X
84,5.9,96,0,14.1,18,117,TUESDAY,N
14,9.4,71,1.2,34.6,9,97,WEDNESDAY,X
59,4.6,77,0,70.7,8,336,THURSDAY,X
136,21.2,87,0,201.3,9,212,SATURDAY,D
26,8.6,93,0,48.9,6,74,MONDAY,X
8,19.6,87,0,328.4,5,268,SATURDAY,D
129,15.2,88,0,17.4,7,307,WEDNESDAY,X
1,21.7,82,0,328.4,2,267,FRIDAY,D
69,21.6,83,0,305,14,244,WEDNESDAY,N
1,14.6,64,0,376.5,3,284,MONDAY,X
7,-3.8,73,0,120.4,9,347,MONDAY,X
120,7.3,65,0,3.5,18,104,WEDNESDAY,N
12,12.2,35,0,14.7,7,51,SATURDAY,X
80,6.1,92,0,20.5,8,120,FRIDAY,D
44,15.4,83,0,400.8,6,294,THURSDAY,X
90,22,73,0,305,16,244,WEDNESDAY,N
10,17.1,43,0,12.9,23,124,TUESDAY,X
18,3.5,68,0,14.7,13,49,THURSDAY,X
49,17.5,69,0,83.1,14,180,TUESDAY,X
22,16,66,0,376.5,21,283,SUNDAY,X
11,-7.8,48,0,6.8,12,42,THURSDAY,X
3,15,61,0,26,4,312,MONDAY,X
35,-0.9,67,0,43.2,11,24,SUNDAY,X
76,12.3,68,0,26,13,309,FRIDAY,X
35,-7.2,45,0,41.8,18,19,TUESDAY,X
190,21.8,73,0,124.9,16,191,SATURDAY,X
192,27.8,45,0,328.4,17,265,WEDNESDAY,N
147,18.4,68,0,376.5,18,284,MONDAY,X
10,-1.9,47,0,127.5,11,355,TUESDAY,X
58,24.8,86,0,308.3,15,251,WEDNESDAY,X
34,9.3,79,0.6,411.4,6,300,WEDNESDAY,X
52,3.9,77,0,55.8,10,79,SATURDAY,X
11,-1.9,81,0,12.4,22,46,MONDAY,X
53,7,80,0,40.1,8,15,FRIDAY,X
56,5.6,71,0,70.7,17,336,THURSDAY,X
103,13.4,69,0,26,16,309,FRIDAY,X
1,7.7,97,0,5.5,4,122,SUNDAY,D
254,21,76,0,68.9,13,170,SATURDAY,N
78,27.9,71,0,201.3,12,217,THURSDAY,X
13,1.6,64,0,135.1,13,364,THURSDAY,X
14,-7.1,76,0,42.8,9,20,WEDNESDAY,X
74,9.1,66,0,27.7,17,316,FRIDAY,X
47,15.8,87,0,17.4,9,307,WEDNESDAY,X
39,-5,54,0,6.8,8,43,FRIDAY,X
66,26,61,0,317,11,260,FRIDAY,D
75,22.3,69,0,305,22,244,WEDNESDAY,N
21,11,78,0,391.1,22,286,WEDNESDAY,X
26,9.2,65,0,27.7,20,316,FRIDAY,X
3,-10.2,59,0,6.8,5,41,WEDNESDAY,X
17,14.5,72,0,12.8,0,113,FRIDAY,X
24,21.3,39,0,0,5,145,TUESDAY,X
126,14.8,69,0,49.1,8,159,TUESDAY,X
10,-4.8,50,0,6.8,12,43,FRIDAY,X
12,3.4,83,0,55.8,23,78,FRIDAY,X
38,4.2,46,0,32.4,16,324,SATURDAY,X
6,0.7,68,0,43.2,5,25,MONDAY,X
13,29,76,0,157.4,2,205,SATURDAY,X
1,-5.3,89,0.6,126.5,23,352,SATURDAY,X
107,26.4,64,0,201.3,21,215,TUESDAY,N
16,-10.3,52,0,120.7,19,349,WEDNESDAY,X
71,11.4,68,0,48.4,11,140,THURSDAY,X
1,-6.4,78,0,11.7,23,45,SUNDAY,X
19,20.4,77,0,26.4,6,150,SUNDAY,D
47,25,84,0,296.8,11,242,MONDAY,N
51,4.1,79,0,4.6,8,34,WEDNESDAY,X
103,20.2,68,0,328.4,9,269,SUNDAY,N
14,8.1,65,0,34.8,23,71,FRIDAY,X
1,11.7,60,0,391.3,3,288,FRIDAY,X
67,25.2,59,0,254.9,21,236,TUESDAY,X
81,28.8,61,0,81,0,178,SUNDAY,X
51,21.8,67,0,305,9,245,THURSDAY,N
185,18,68,0,376.5,17,284,MONDAY,X
100,23,57,0,68.9,21,170,SATURDAY,N
2,25.5,69,0,232.6,2,230,WEDNESDAY,N
101,12.5,46,0,376.5,10,282,SATURDAY,X
90,7.3,76,0,22.2,17,125,WEDNESDAY,X
191,25.1,78,0,225.2,17,226,SATURDAY,D
28,2.8,63,0,55.8,9,81,MONDAY,X
22,11.2,48,0,27.7,20,318,SUNDAY,X
0,-2,66,0,44.4,3,27,WEDNESDAY,X
66,14.7,65,0,49.1,21,160,WEDNESDAY,X
63,12.5,66,0,48.4,13,140,THURSDAY,X
106,17,63,0,59,9,164,SUNDAY,X
62,22.4,68,0,0,12,146,WEDNESDAY,X
8,-1.2,51,0,127.5,13,355,TUESDAY,X
18,17.6,50,0,26,22,311,SUNDAY,X
0,-6.8,49,0,127.5,1,355,TUESDAY,X
40,3.6,46,0,32.4,17,324,SATURDAY,X
180,30.7,57,0,305.6,15,249,MONDAY,X
51,12.4,66,0,391.3,20,287,THURSDAY,X
70,19.2,53,0,26,19,310,SATURDAY,X
15,5.9,94,0,49,11,75,TUESDAY,X
11,6.8,97,0,5.5,7,122,SUNDAY,D
12,2,76,0,14.7,13,54,TUESDAY,X
12,24.2,59,0,201.3,2,219,SATURDAY,X
3,21.5,87,0,133.9,2,196,THURSDAY,X
1,4.5,95,0,55.9,1,84,THURSDAY,X
37,-6.1,75,0,42.8,8,21,THURSDAY,X
240,23.9,83,0,201.3,18,214,MONDAY,N
79,24.7,78,0,194.5,6,207,MONDAY,X
71,11.7,47,0,27.7,15,317,SATURDAY,X
67,15.9,49,0,402.4,19,296,SATURDAY,X
35,6.1,63,0,135.1,18,363,WEDNESDAY,X
8,-17.2,57,0,41.8,9,18,MONDAY,X
5,6.4,82,0,12.8,2,114,SATURDAY,X
2,2.1,68,0,44.4,0,28,THURSDAY,X
3,2.8,87,0,14.7,6,52,SUNDAY,X
32,14.8,92,0,12.7,9,112,THURSDAY,X
138,25.3,77,0,225.2,19,227,SUNDAY,N
121,12.4,70,0,26,9,309,FRIDAY,X
46,18.4,49,0,26,20,311,SUNDAY,X
0,-14.4,64,0,39.5,4,13,WEDNESDAY,X
147,29.5,63,0,157.4,19,204,FRIDAY,X
64,24.2,86,0,232.6,11,229,TUESDAY,N
32,6.3,88,0,20.5,15,120,FRIDAY,D
27,21.5,58,0,134,5,199,SUNDAY,D
71,12.1,57,0,23.5,9,129,SUNDAY,D
59,19.2,79,0,353.9,11,278,TUESDAY,X
20,3.6,59,0,3.5,12,103,TUESDAY,X
33,5,69,0,55.8,13,78,FRIDAY,X
209,28.1,59,0,317,17,260,FRIDAY,D
16,4.7,89,0,14.4,8,9,SATURDAY,X
68,24.6,48,0,319.2,21,261,SATURDAY,D
21,16.5,73,0,34.7,5,69,WEDNESDAY,X
19,0.6,74,0,44.4,6,26,TUESDAY,X
45,4.6,76,0,55.8,15,78,FRIDAY,X
101,16.6,89,0,353.9,18,275,SATURDAY,X
7,-3.4,62,0,92.7,22,342,WEDNESDAY,X
2,17.9,86,0,39.7,2,153,WEDNESDAY,N
50,17.1,88,0,346.2,6,274,FRIDAY,X
276,20.7,70,0,305.6,12,247,SATURDAY,D
5,8.7,62,0,27.7,2,317,SATURDAY,X
56,17.9,46,0,23.5,20,129,SUNDAY,D
3,20.8,70,0,49.1,1,158,MONDAY,X
40,2.3,75,0,55.8,9,80,SUNDAY,X
42,19.5,74,0,134,23,197,FRIDAY,D
21,4.6,88,0,34.8,22,70,THURSDAY,X
64,18.8,55,0,376.8,6,285,TUESDAY,X
103,25.6,43,0,353.9,19,279,WEDNESDAY,X
115,12.9,69,0,0,18,141,FRIDAY,X
197,25.7,77,0,233.3,18,230,WEDNESDAY,N
136,14.8,34,0,14.7,14,51,SATURDAY,X
218,29.8,36,0,133.9,18,196,THURSDAY,X
2,26.4,69,0,124.9,3,194,TUESDAY,X
33,14.3,55,0,27.7,13,319,MONDAY,X
55,19.1,53,0,49.1,9,161,THURSDAY,X
174,21.6,61,0,316.8,7,257,TUESDAY,X
22,20.2,97,0,80.9,22,174,WEDNESDAY,D
135,21.5,70,0,353.9,8,279,WEDNESDAY,X
19,6.3,62,0,40.1,13,14,THURSDAY,X
3,7.5,85,0,49,0,75,TUESDAY,X
95,8.4,80,0,12.9,8,123,MONDAY,X
43,15.9,58,0,19.5,18,59,SUNDAY,X
3,2.8,54,0,135.1,20,361,MONDAY,X
8,25.9,59,0,194.5,1,208,TUESDAY,X
102,26,72,0,117.6,16,189,THURSDAY,N
23,14.2,83,0,402.4,22,297,SUNDAY,X
144,17,56,0,400.2,7,293,WEDNESDAY,X
174,29.7,58,0,138.7,19,202,WEDNESDAY,D
36,4.5,48,0,32.4,15,324,SATURDAY,X
1,-3.9,72,0,92.7,1,344,FRIDAY,X
1,11.4,88,0,13.2,3,301,THURSDAY,X
20,22.5,79,0,83.1,4,187,TUESDAY,D
6,4.5,77,0,38.9,18,329,THURSDAY,X
90,33,48,0,124.9,16,193,MONDAY,X
8,9.8,74,0,12.8,2,115,SUNDAY,X
68,14.4,64,0,376.5,19,282,SATURDAY,X
24,8.3,87,0,3.3,16,101,SUNDAY,X
39,2.8,83,0,55.8,8,79,SATURDAY,X
60,22.8,79,0,83.1,6,187,TUESDAY,D
13,-10.1,65,0,34.5,16,10,SUNDAY,X
47,-3.6,60,0,92.7,18,344,FRIDAY,X
12,-10.8,40,0,6.8,22,43,FRIDAY,X
21,0.8,77,0,31.8,21,63,THURSDAY,X
58,21.8,73,0,305.6,22,247,SATURDAY,D
0,-1.1,74,0,4.8,4,37,SATURDAY,X
124,25.9,82,0,201.3,16,218,FRIDAY,X
29,16.5,74,0,17.4,23,305,MONDAY,X
19,4.8,95,0,55.9,19,83,WEDNESDAY,X
131,18,46,0,0,7,144,MONDAY,X
17,21.5,87,0,201.3,6,213,SUNDAY,N
84,25.5,63,0,138.7,6,202,WEDNESDAY,D
189,27.3,58,0,26.4,16,149,SATURDAY,D
84,23,72,0,328.4,20,265,WEDNESDAY,N
13,4.8,65,0,40.1,11,14,THURSDAY,X
72,8.8,54,0,402.4,9,296,SATURDAY,X
2,-1.3,79,0,97.3,6,346,SUNDAY,X
7,23.3,85,0,138.7,4,200,MONDAY,N
15,-1.2,64,0,14.7,20,48,WEDNESDAY,X
29,16.7,62,0,49.1,5,161,THURSDAY,X
4,0.6,61,0,31.8,1,64,FRIDAY,X
13,4,82,0,4.6,13,34,WEDNESDAY,X
149,21.4,71,0,305.6,18,247,SATURDAY,D
211,24.8,81,0,83.1,18,187,TUESDAY,D
33,25.6,77,0,244.3,1,233,SATURDAY,X
2,-4.6,72,0,6.3,7,1,FRIDAY,X
91,27.7,66,0,239.3,20,231,THURSDAY,D
10,0,88,0,31.8,13,63,THURSDAY,X
20,25.5,43,0,69.8,0,173,TUESDAY,N
32,3.1,67,0,32.4,10,327,TUESDAY,X
58,12.4,63,0,402.4,22,299,TUESDAY,X
15,22.2,93,0,197.6,0,211,FRIDAY,D
119,21.5,72,0,305.6,19,247,SATURDAY,D
14,-7.1,62,0,6.8,19,40,TUESDAY,X
31,14.8,70,0,49.1,22,160,WEDNESDAY,X
7,5.2,80,0,22.8,21,59,SUNDAY,X
1,13.5,71,0,329.6,2,272,WEDNESDAY,X
18,6.6,80,0,12.8,0,114,SATURDAY,X
2,11.2,67,0,27.7,1,314,WEDNESDAY,X
45,8.3,75,0,13.2,9,301,THURSDAY,X
30,18.7,74,0,24.1,12,91,THURSDAY,X
5,-0.9,74,0,4.8,6,37,SATURDAY,X
27,20.5,57,0,59,23,165,MONDAY,X
0,-4.7,77,0,34.5,4,10,SUNDAY,X
101,12,69,0,27.7,7,316,FRIDAY,X
107,20.2,63,0,59,20,165,MONDAY,X
0,-15.1,60,0,41.8,2,19,TUESDAY,X
145,30.9,36,0,68.9,18,171,SUNDAY,N
28,-2.5,68,0,42.8,19,21,THURSDAY,X
33,15.7,71,0,17.4,21,305,MONDAY,X
102,11.2,64,0,402.4,19,298,MONDAY,X
59,23.3,89,0,296.8,21,241,SUNDAY,X
45,9.8,42,0,9.6,21,89,TUESDAY,X
18,0.3,56,0,92.7,13,342,WEDNESDAY,X
70,12.6,67,0,27.7,16,313,TUESDAY,X
31,9.4,65,0,3.5,20,106,FRIDAY,D
19,-9.1,65,0,34.5,15,10,SUNDAY,X
227,25.3,76,0,83.1,17,187,TUESDAY,D
145,28.9,63,0,266.1,19,237,WEDNESDAY,X
27,0.8,45,0,30,9,96,TUESDAY,X
121,17.7,84,0,353.9,8,278,TUESDAY,X
113,21.6,36,0,402.4,18,297,SUNDAY,X
3,24.4,71,0,225.2,4,228,MONDAY,X
50,16.1,65,0,12.8,21,112,THURSDAY,X
37,22.7,93,0,229.8,21,228,MONDAY,X
7,8,65,0,400.8,4,295,FRIDAY,X
126,23.9,69,0,124.9,19,192,SUNDAY,X
72,14.9,69,0,49.1,9,159,TUESDAY,X
